股票代碼,股票名稱,本月成交量(千股),預期回報,日期
2801,彰銀 C.H.B,112863.318,0.0225988700564972,2018-07-01
2352,佳世達 Qisda,152032.178,0.0604651162790698,2018-07-01
2329,華泰 OSE,141838.495,0.0197044334975368,2018-07-01
2406,國碩 Gigastorage,38385.931,-0.1047169811320754,2018-07-01
6209,今國光學 KINKO,67140.514,0.014367816091954,2018-07-01
2449,京元電子 KYEC,71705.526,-0.0486486486486487,2018-07-01
2426,鼎元 Tyntek,583014.058,-0.1294363256784967,2018-07-01
2349,錸德 RITEK,717738.026,0.0034129692832763,2018-07-01
2913,臺灣農林 TTC,10646.377,0.0299999999999999,2018-07-01
1216,統一企業 PEC,232303.777,0.0439276485788112,2018-07-01
2323,中環 CMC,1488334.385,-0.1155555555555555,2018-07-01
1326,台灣化纖 FCFC,170102.595,-0.0082304526748971,2018-07-01
6285,啟碁 WNC,32730.3,0.0481430536451169,2018-07-01
1301,台灣塑膠 FPC,207939.335,0.0,2018-07-01
2367,燿華 Unitech,315611.474,0.0241545893719806,2018-07-01
2511,太子 PHD,21370.902,-0.0090090090090089,2018-07-01
6176,瑞儀 ROEC,105807.548,0.0590163934426228,2018-07-01
9904,寶成工業 Pou Chen,125946.111,-0.0494350282485875,2018-07-01
3017,奇鋐 AVC,40562.709,0.0087260034904013,2018-07-01
8163,達方電子 DARFON,439317.24,-0.3209876543209876,2018-07-01
2449,京元電子 KYEC,135103.047,-0.178030303030303,2018-08-01
1326,台灣化纖 FCFC,118154.786,0.0207468879668049,2018-08-01
2801,彰銀 C.H.B,186399.279,0.0552486187845303,2018-08-01
2352,佳世達 Qisda,174321.554,-0.0833333333333334,2018-08-01
8163,達方電子 DARFON,435141.077,0.0745454545454545,2018-08-01
2329,華泰 OSE,80569.585,0.0,2018-08-01
3017,奇鋐 AVC,67835.048,0.0121107266435986,2018-08-01
9904,寶成工業 Pou Chen,88108.214,0.0059435364041605,2018-08-01
2426,鼎元 Tyntek,155422.771,-0.0191846522781775,2018-08-01
6285,啟碁 WNC,32136.319,-0.099737532808399,2018-08-01
2323,中環 CMC,849481.442,-0.0866834170854271,2018-08-01
6209,今國光學 KINKO,38044.66,-0.0878186968838525,2018-08-01
1216,統一企業 PEC,276344.328,-0.0396039603960396,2018-08-01
1301,台灣塑膠 FPC,126210.575,0.0,2018-08-01
2349,錸德 RITEK,511278.367,-0.2312925170068026,2018-08-01
2511,太子 PHD,15345.213,0.0,2018-08-01
2913,臺灣農林 TTC,13907.73,0.0032362459546926,2018-08-01
6176,瑞儀 ROEC,76971.763,0.0448916408668731,2018-08-01
2406,國碩 Gigastorage,56145.573,0.0432033719704952,2018-08-01
2367,燿華 Unitech,206703.59,-0.1037735849056603,2018-08-01
2349,錸德 RITEK,251284.472,0.2123893805309733,2018-09-01
2449,京元電子 KYEC,72953.879,-0.0599078341013825,2018-09-01
2352,佳世達 Qisda,62425.376,-0.0454545454545454,2018-09-01
8163,達方電子 DARFON,210457.793,-0.2436548223350253,2018-09-01
6285,啟碁 WNC,60204.432,0.0801749271137026,2018-09-01
2329,華泰 OSE,121333.489,0.0821256038647342,2018-09-01
6176,瑞儀 ROEC,61376.8,0.0222222222222222,2018-09-01
2511,太子 PHD,9945.227,-0.009090909090909,2018-09-01
2801,彰銀 C.H.B,182946.893,-0.0104712041884818,2018-09-01
3017,奇鋐 AVC,49521.035,-0.0683760683760683,2018-09-01
6209,今國光學 KINKO,17766.872,-0.0916149068322982,2018-09-01
2406,國碩 Gigastorage,130988.913,0.0404040404040404,2018-09-01
1326,台灣化纖 FCFC,155970.822,0.040650406504065,2018-09-01
2367,燿華 Unitech,161608.622,-0.1342105263157895,2018-09-01
2323,中環 CMC,581116.947,-0.0618982118294359,2018-09-01
2913,臺灣農林 TTC,16697.13,0.0032258064516129,2018-09-01
2426,鼎元 Tyntek,84077.283,-0.0855745721271393,2018-09-01
1301,台灣塑膠 FPC,188632.896,0.04,2018-09-01
1216,統一企業 PEC,134863.563,0.0270618556701032,2018-09-01
9904,寶成工業 Pou Chen,88887.681,-0.0472673559822747,2018-09-01
3017,奇鋐 AVC,47812.209,-0.2220183486238532,2018-10-01
2329,華泰 OSE,180504.499,-0.3749999999999999,2018-10-01
2449,京元電子 KYEC,81146.457,-0.1151960784313724,2018-10-01
2801,彰銀 C.H.B,159905.437,-0.0714285714285713,2018-10-01
6209,今國光學 KINKO,33301.613,-0.2205128205128204,2018-10-01
2406,國碩 Gigastorage,46583.45,-0.3165048543689321,2018-10-01
2349,錸德 RITEK,332747.621,-0.2773722627737225,2018-10-01
6176,瑞儀 ROEC,192567.147,0.1724637681159421,2018-10-01
1301,台灣塑膠 FPC,204433.691,-0.1367521367521367,2018-10-01
6285,啟碁 WNC,43004.306,-0.0283400809716598,2018-10-01
1326,台灣化纖 FCFC,184366.599,-0.125,2018-10-01
2323,中環 CMC,465966.947,-0.1920821114369502,2018-10-01
2352,佳世達 Qisda,87668.311,-0.1203007518796991,2018-10-01
9904,寶成工業 Pou Chen,93657.138,-0.027906976744186,2018-10-01
2367,燿華 Unitech,139513.915,-0.2127659574468085,2018-10-01
1216,統一企業 PEC,211852.997,-0.0602258469259723,2018-10-01
2511,太子 PHD,20722.681,-0.0733944954128441,2018-10-01
2913,臺灣農林 TTC,31056.467,0.0064308681672025,2018-10-01
8163,達方電子 DARFON,179692.686,-0.203579418344519,2018-10-01
2426,鼎元 Tyntek,76359.788,-0.1898395721925133,2018-10-01
2349,錸德 RITEK,329313.012,0.2575757575757574,2018-11-01
1216,統一企業 PEC,182059.961,-0.0360480640854473,2018-11-01
2367,燿華 Unitech,190911.774,0.193050193050193,2018-11-01
2406,國碩 Gigastorage,42721.44,0.15625,2018-11-01
2352,佳世達 Qisda,63941.473,0.0826210826210825,2018-11-01
2426,鼎元 Tyntek,83147.3,0.1617161716171617,2018-11-01
6285,啟碁 WNC,53997.988,0.0694444444444444,2018-11-01
3017,奇鋐 AVC,54141.455,0.0966981132075472,2018-11-01
2329,華泰 OSE,43187.926,0.0499999999999999,2018-11-01
2449,京元電子 KYEC,84009.901,0.1634349030470913,2018-11-01
6209,今國光學 KINKO,57583.87,0.2894736842105262,2018-11-01
2801,彰銀 C.H.B,90375.56,-0.0028490028490028,2018-11-01
6176,瑞儀 ROEC,241307.017,0.0420271940667489,2018-11-01
8163,達方電子 DARFON,253869.601,0.2036516853932584,2018-11-01
1301,台灣塑膠 FPC,126793.307,-0.0099009900990099,2018-11-01
1326,台灣化纖 FCFC,118452.943,-0.0491071428571428,2018-11-01
2913,臺灣農林 TTC,81096.592,0.1022364217252396,2018-11-01
2511,太子 PHD,9071.122,0.0445544554455446,2018-11-01
9904,寶成工業 Pou Chen,89045.036,0.0685805422647527,2018-11-01
2323,中環 CMC,732327.109,0.2613430127041743,2018-11-01
2352,佳世達 Qisda,79262.128,0.0368421052631578,2018-12-01
6176,瑞儀 ROEC,116420.98,0.0023724792408066,2018-12-01
2426,鼎元 Tyntek,60044.605,-0.0681818181818183,2018-12-01
2323,中環 CMC,312596.496,-0.0359712230215827,2018-12-01
2801,彰銀 C.H.B,107604.468,-0.0171428571428571,2018-12-01
1326,台灣化纖 FCFC,88407.471,-0.0140845070422535,2018-12-01
2367,燿華 Unitech,170169.913,-0.1165048543689319,2018-12-01
1301,台灣塑膠 FPC,112596.804,0.01,2018-12-01
6209,今國光學 KINKO,36141.131,-0.0510204081632653,2018-12-01
9904,寶成工業 Pou Chen,108007.438,-0.026865671641791,2018-12-01
2913,臺灣農林 TTC,104093.905,-0.1043478260869565,2018-12-01
2406,國碩 Gigastorage,26287.059,-0.0896805896805897,2018-12-01
2329,華泰 OSE,46572.945,0.6054421768707485,2018-12-01
2449,京元電子 KYEC,290581.689,0.1071428571428571,2018-12-01
6285,啟碁 WNC,88060.226,0.0376623376623377,2018-12-01
2511,太子 PHD,8303.03,-0.0331753554502371,2018-12-01
2349,錸德 RITEK,334328.418,-0.1325301204819276,2018-12-01
8163,達方電子 DARFON,109339.943,-0.0840140023337223,2018-12-01
3017,奇鋐 AVC,130177.644,0.086021505376344,2018-12-01
1216,統一企業 PEC,189896.082,-0.0332409972299169,2018-12-01
1326,台灣化纖 FCFC,126405.298,0.0142857142857142,2019-01-01
9904,寶成工業 Pou Chen,118425.152,0.1288343558282207,2019-01-01
2329,華泰 OSE,25583.807,0.0254237288135592,2019-01-01
2367,燿華 Unitech,82449.15,0.1062271062271061,2019-01-01
1301,台灣塑膠 FPC,164252.562,0.0099009900990099,2019-01-01
6209,今國光學 KINKO,30992.567,0.064516129032258,2019-01-01
2449,京元電子 KYEC,169958.934,0.0021505376344086,2019-01-01
3017,奇鋐 AVC,111121.876,-0.0079207920792078,2019-01-01
2349,錸德 RITEK,158391.248,0.0,2019-01-01
2406,國碩 Gigastorage,20642.904,0.0553306342780027,2019-01-01
2913,臺灣農林 TTC,12022.008,0.0194174757281553,2019-01-01
6176,瑞儀 ROEC,108404.226,0.0307692307692307,2019-01-01
2511,太子 PHD,11618.342,0.0588235294117648,2019-01-01
2323,中環 CMC,312885.186,0.0194029850746268,2019-01-01
6285,啟碁 WNC,90038.118,-0.0563204005006257,2019-01-01
2352,佳世達 Qisda,73482.97,-0.0076142131979694,2019-01-01
1216,統一企業 PEC,183144.005,0.0300859598853869,2019-01-01
2426,鼎元 Tyntek,73074.572,0.0487804878048781,2019-01-01
8163,達方電子 DARFON,64888.168,0.1184713375796178,2019-01-01
2801,彰銀 C.H.B,96457.671,0.0406976744186046,2019-01-01
2329,華泰 OSE,66114.791,0.1735537190082644,2019-02-01
2352,佳世達 Qisda,50027.799,0.0179028132992326,2019-02-01
1326,台灣化纖 FCFC,97738.126,-0.0093896713615023,2019-02-01
2367,燿華 Unitech,258220.298,0.3410596026490066,2019-02-01
2323,中環 CMC,117642.808,-0.0175695461200585,2019-02-01
2349,錸德 RITEK,91747.044,0.0277777777777776,2019-02-01
1216,統一企業 PEC,100162.99,0.0431154381084839,2019-02-01
8163,達方電子 DARFON,93105.013,0.1070615034168565,2019-02-01
1301,台灣塑膠 FPC,90446.59,0.0049019607843137,2019-02-01
2426,鼎元 Tyntek,43943.493,0.002906976744186,2019-02-01
2801,彰銀 C.H.B,94190.308,0.0335195530726257,2019-02-01
2406,國碩 Gigastorage,17720.697,0.0332480818414321,2019-02-01
3017,奇鋐 AVC,229076.51,0.3433133732534929,2019-02-01
6209,今國光學 KINKO,52059.038,0.1195286195286195,2019-02-01
2511,太子 PHD,5320.583,0.0092592592592592,2019-02-01
9904,寶成工業 Pou Chen,77073.341,0.0543478260869565,2019-02-01
2913,臺灣農林 TTC,10090.599,0.0126984126984126,2019-02-01
6285,啟碁 WNC,49899.445,0.0424403183023871,2019-02-01
2449,京元電子 KYEC,145022.495,0.0836909871244634,2019-02-01
6176,瑞儀 ROEC,73559.228,0.0516647531572904,2019-02-01
6209,今國光學 KINKO,78457.59,0.0285714285714286,2019-03-01
6285,啟碁 WNC,82216.904,0.0305343511450382,2019-03-01
2426,鼎元 Tyntek,82793.269,0.0086956521739129,2019-03-01
1301,台灣塑膠 FPC,131747.44,0.0682926829268292,2019-03-01
2349,錸德 RITEK,231525.308,0.0225225225225225,2019-03-01
2352,佳世達 Qisda,95481.898,-0.0075376884422109,2019-03-01
1326,台灣化纖 FCFC,90789.744,0.0616113744075829,2019-03-01
2449,京元電子 KYEC,209277.36,0.0396039603960396,2019-03-01
2913,臺灣農林 TTC,64902.737,0.0062695924764891,2019-03-01
2323,中環 CMC,316364.003,0.0491803278688524,2019-03-01
2511,太子 PHD,22494.886,0.0642201834862384,2019-03-01
8163,達方電子 DARFON,95612.1,0.0493827160493826,2019-03-01
2329,華泰 OSE,145424.382,0.119718309859155,2019-03-01
2801,彰銀 C.H.B,136878.52,-0.0027027027027027,2019-03-01
3017,奇鋐 AVC,348870.755,0.0163447251114414,2019-03-01
9904,寶成工業 Pou Chen,129401.768,-0.0322164948453608,2019-03-01
2406,國碩 Gigastorage,30215.306,-0.2202970297029703,2019-03-01
2367,燿華 Unitech,360761.266,0.0271604938271605,2019-03-01
6176,瑞儀 ROEC,82690.639,0.0764192139737991,2019-03-01
1216,統一企業 PEC,127132.029,-0.0026666666666667,2019-03-01
2449,京元電子 KYEC,312121.937,0.0895238095238095,2019-04-01
3017,奇鋐 AVC,552478.631,0.2514619883040934,2019-04-01
2913,臺灣農林 TTC,22972.003,-0.0280373831775701,2019-04-01
2349,錸德 RITEK,139079.391,-0.0925110132158589,2019-04-01
2367,燿華 Unitech,308779.371,-0.0913461538461539,2019-04-01
6176,瑞儀 ROEC,94061.841,0.0547667342799189,2019-04-01
2511,太子 PHD,65684.07,-0.0387931034482758,2019-04-01
1301,台灣塑膠 FPC,108307.592,0.0228310502283105,2019-04-01
2406,國碩 Gigastorage,36590.954,-0.0476190476190475,2019-04-01
2426,鼎元 Tyntek,51815.758,-0.0114942528735631,2019-04-01
1326,台灣化纖 FCFC,112249.463,-0.0089285714285714,2019-04-01
8163,達方電子 DARFON,115527.422,-0.0666666666666666,2019-04-01
2801,彰銀 C.H.B,84670.617,0.002710027100271,2019-04-01
2352,佳世達 Qisda,65020.844,-0.0050632911392405,2019-04-01
2329,華泰 OSE,163071.87,0.0062893081761006,2019-04-01
1216,統一企業 PEC,177546.763,-0.0187165775401068,2019-04-01
9904,寶成工業 Pou Chen,103525.846,0.0,2019-04-01
2323,中環 CMC,578656.563,0.0,2019-04-01
6285,啟碁 WNC,72592.546,-0.0123456790123456,2019-04-01
6209,今國光學 KINKO,32116.489,-0.1169590643274854,2019-04-01
2511,太子 PHD,45852.935,0.053811659192825,2019-05-01
2367,燿華 Unitech,175550.01,-0.0052910052910051,2019-05-01
2323,中環 CMC,358273.874,-0.0170454545454545,2019-05-01
2329,華泰 OSE,79203.837,-0.096875,2019-05-01
2449,京元電子 KYEC,214825.376,-0.0804195804195804,2019-05-01
2913,臺灣農林 TTC,110725.712,0.0480769230769231,2019-05-01
2801,彰銀 C.H.B,236812.872,0.0783783783783783,2019-05-01
8163,達方電子 DARFON,39054.933,-0.0892857142857142,2019-05-01
6176,瑞儀 ROEC,67263.337,-0.0384615384615384,2019-05-01
3017,奇鋐 AVC,611400.973,-0.2149532710280373,2019-05-01
1301,台灣塑膠 FPC,135652.593,-0.0133928571428571,2019-05-01
2352,佳世達 Qisda,80833.725,-0.0152671755725189,2019-05-01
6285,啟碁 WNC,68128.0,-0.115,2019-05-01
1216,統一企業 PEC,260694.636,0.1076294277929154,2019-05-01
9904,寶成工業 Pou Chen,130265.611,-0.0452729693741676,2019-05-01
1326,台灣化纖 FCFC,125333.618,-0.0315315315315315,2019-05-01
2406,國碩 Gigastorage,129890.563,0.3883333333333333,2019-05-01
2426,鼎元 Tyntek,18399.509,-0.0523255813953487,2019-05-01
2349,錸德 RITEK,120747.989,-0.1679611650485437,2019-05-01
6209,今國光學 KINKO,16102.527,-0.0364238410596025,2019-05-01
2352,佳世達 Qisda,87666.632,0.0387596899224806,2019-06-01
6209,今國光學 KINKO,11321.165,-0.013745704467354,2019-06-01
2801,彰銀 C.H.B,272576.889,0.050125313283208,2019-06-01
2511,太子 PHD,33477.457,0.0,2019-06-01
6176,瑞儀 ROEC,42829.155,0.04,2019-06-01
3017,奇鋐 AVC,432274.19,0.1443452380952381,2019-06-01
2323,中環 CMC,300492.018,-0.0072254335260115,2019-06-01
6285,啟碁 WNC,28230.693,0.0338983050847458,2019-06-01
2426,鼎元 Tyntek,28208.407,0.0674846625766869,2019-06-01
8163,達方電子 DARFON,39722.608,0.0219146482122259,2019-06-01
1216,統一企業 PEC,163108.844,0.017220172201722,2019-06-01
2329,華泰 OSE,37138.128,-0.0103806228373701,2019-06-01
1326,台灣化纖 FCFC,131546.234,-0.041860465116279,2019-06-01
2913,臺灣農林 TTC,58521.923,-0.0122324159021408,2019-06-01
1301,台灣塑膠 FPC,119582.195,0.0361990950226244,2019-06-01
2449,京元電子 KYEC,156137.072,0.0190114068441064,2019-06-01
2367,燿華 Unitech,207129.719,0.1117021276595743,2019-06-01
2406,國碩 Gigastorage,81937.644,-0.013205282112845,2019-06-01
9904,寶成工業 Pou Chen,113912.496,0.0739191073919107,2019-06-01
2349,錸德 RITEK,78247.253,0.0548424737456241,2019-06-01
2913,臺灣農林 TTC,31428.18,0.0061919504643963,2019-07-01
6176,瑞儀 ROEC,118630.116,0.1826923076923076,2019-07-01
3017,奇鋐 AVC,636007.608,0.0559167750325097,2019-07-01
1216,統一企業 PEC,137435.917,-0.0229746070133011,2019-07-01
9904,寶成工業 Pou Chen,142146.516,-0.0012987012987012,2019-07-01
2323,中環 CMC,256440.433,-0.0014556040756913,2019-07-01
1301,台灣塑膠 FPC,171708.68,-0.1222707423580786,2019-07-01
1326,台灣化纖 FCFC,124208.861,-0.0776699029126213,2019-07-01
2801,彰銀 C.H.B,181722.258,0.0405727923627685,2019-07-01
6209,今國光學 KINKO,41793.419,0.054006968641115,2019-07-01
2511,太子 PHD,35219.333,-0.0553191489361702,2019-07-01
2426,鼎元 Tyntek,65038.369,-0.0316091954022986,2019-07-01
2406,國碩 Gigastorage,101577.417,0.1265206812652066,2019-07-01
2367,燿華 Unitech,404487.571,0.1435406698564593,2019-07-01
6285,啟碁 WNC,34246.322,0.0696721311475409,2019-07-01
8163,達方電子 DARFON,53134.56,-0.0575620767494356,2019-07-01
2329,華泰 OSE,130017.365,0.0874125874125874,2019-07-01
2449,京元電子 KYEC,386159.264,0.21455223880597,2019-07-01
2352,佳世達 Qisda,99873.569,-0.0373134328358208,2019-07-01
2349,錸德 RITEK,103223.212,-0.0331858407079644,2019-07-01
6209,今國光學 KINKO,22588.261,-0.0033057851239669,2019-08-01
3017,奇鋐 AVC,549956.696,0.0394088669950739,2019-08-01
2352,佳世達 Qisda,86998.936,0.0361757105943152,2019-08-01
1216,統一企業 PEC,178212.645,-0.051980198019802,2019-08-01
1301,台灣塑膠 FPC,157456.033,-0.063681592039801,2019-08-01
2406,國碩 Gigastorage,69204.224,-0.1263498920086393,2019-08-01
9904,寶成工業 Pou Chen,118888.695,0.0195058517555266,2019-08-01
2329,華泰 OSE,286228.771,0.1929260450160771,2019-08-01
2349,錸德 RITEK,71985.214,-0.0228832951945081,2019-08-01
2426,鼎元 Tyntek,15352.826,-0.0682492581602375,2019-08-01
2913,臺灣農林 TTC,25638.995,-0.0461538461538461,2019-08-01
1326,台灣化纖 FCFC,146947.87,-0.0726315789473684,2019-08-01
6285,啟碁 WNC,58510.976,0.0063856960408684,2019-08-01
2323,中環 CMC,653963.844,0.1472303206997084,2019-08-01
8163,達方電子 DARFON,28044.724,-0.0083832335329341,2019-08-01
6176,瑞儀 ROEC,54864.151,-0.0772357723577235,2019-08-01
2511,太子 PHD,16860.323,-0.0180180180180179,2019-08-01
2449,京元電子 KYEC,445151.048,0.0491551459293395,2019-08-01
2801,彰銀 C.H.B,169961.274,-0.0733944954128441,2019-08-01
2367,燿華 Unitech,707639.952,0.2510460251046025,2019-08-01
2511,太子 PHD,15403.291,0.0091743119266054,2019-09-01
1301,台灣塑膠 FPC,114569.377,0.0042507970244421,2019-09-01
6209,今國光學 KINKO,14718.454,-0.0580431177446102,2019-09-01
2349,錸德 RITEK,132868.638,0.0257611241217799,2019-09-01
9904,寶成工業 Pou Chen,109353.757,0.0140306122448978,2019-09-01
2352,佳世達 Qisda,195049.657,0.0548628428927679,2019-09-01
2323,中環 CMC,1057633.953,0.0546378653113088,2019-09-01
2426,鼎元 Tyntek,19500.917,-0.0127388535031846,2019-09-01
6285,啟碁 WNC,84926.914,0.0355329949238578,2019-09-01
6176,瑞儀 ROEC,73417.872,0.0440528634361233,2019-09-01
2449,京元電子 KYEC,350080.506,0.020497803806735,2019-09-01
3017,奇鋐 AVC,197293.616,-0.0995260663507109,2019-09-01
2801,彰銀 C.H.B,149203.346,0.0717821782178217,2019-09-01
2329,華泰 OSE,139012.454,-0.0619946091644205,2019-09-01
1326,台灣化纖 FCFC,97796.711,-0.0158910329171395,2019-09-01
2406,國碩 Gigastorage,49109.558,0.0296662546353523,2019-09-01
2367,燿華 Unitech,1035213.7,0.1822742474916389,2019-09-01
8163,達方電子 DARFON,22620.207,-0.0483091787439613,2019-09-01
2913,臺灣農林 TTC,41929.407,0.0548387096774194,2019-09-01
1216,統一企業 PEC,143405.923,-0.0234986945169712,2019-09-01
2406,國碩 Gigastorage,49916.136,-0.1020408163265305,2019-10-01
1216,統一企業 PEC,229100.516,0.0053475935828877,2019-10-01
2352,佳世達 Qisda,202545.771,0.0803782505910166,2019-10-01
6176,瑞儀 ROEC,110590.153,0.0210970464135021,2019-10-01
3017,奇鋐 AVC,282790.465,0.0973684210526316,2019-10-01
6285,啟碁 WNC,49319.981,-0.0686274509803921,2019-10-01
9904,寶成工業 Pou Chen,173117.255,0.0251572327044025,2019-10-01
2367,燿華 Unitech,876415.34,-0.0594059405940594,2019-10-01
2511,太子 PHD,23576.247,0.0227272727272727,2019-10-01
2349,錸德 RITEK,98016.484,-0.0764840182648401,2019-10-01
2801,彰銀 C.H.B,201285.317,0.0969976905311779,2019-10-01
2449,京元電子 KYEC,286835.512,0.097560975609756,2019-10-01
2426,鼎元 Tyntek,13902.051,-0.0483870967741935,2019-10-01
2329,華泰 OSE,77157.7,-0.0574712643678161,2019-10-01
8163,達方電子 DARFON,40660.225,0.0380710659898477,2019-10-01
2913,臺灣農林 TTC,37312.207,0.039755351681957,2019-10-01
2323,中環 CMC,354899.817,0.3734939759036144,2019-10-01
6209,今國光學 KINKO,7813.896,0.0334507042253522,2019-10-01
1301,台灣塑膠 FPC,103533.645,0.0349206349206348,2019-10-01
1326,台灣化纖 FCFC,81899.981,0.0219146482122259,2019-10-01
2449,京元電子 KYEC,233466.575,-0.0352941176470588,2019-11-01
2323,中環 CMC,209448.694,-0.1184210526315789,2019-11-01
8163,達方電子 DARFON,22496.788,-0.0293398533007333,2019-11-01
2801,彰銀 C.H.B,634224.139,-0.0336842105263158,2019-11-01
3017,奇鋐 AVC,95351.816,-0.0491606714628298,2019-11-01
1326,台灣化纖 FCFC,89897.667,-0.0146726862302482,2019-11-01
2367,燿華 Unitech,432999.194,0.0646616541353383,2019-11-01
2329,華泰 OSE,78244.562,-0.0426829268292682,2019-11-01
2406,國碩 Gigastorage,39415.433,0.0093582887700533,2019-11-01
6285,啟碁 WNC,56574.357,-0.0131578947368421,2019-11-01
9904,寶成工業 Pou Chen,133248.752,-0.0245398773006134,2019-11-01
2426,鼎元 Tyntek,14868.349,-0.0677966101694915,2019-11-01
1216,統一企業 PEC,196073.51,-0.0359042553191489,2019-11-01
2913,臺灣農林 TTC,24224.95,-0.0382352941176469,2019-11-01
6209,今國光學 KINKO,11019.807,-0.0459965928449744,2019-11-01
2352,佳世達 Qisda,114754.428,-0.0328227571115973,2019-11-01
2511,太子 PHD,15468.505,-0.0044444444444445,2019-11-01
1301,台灣塑膠 FPC,101207.684,-0.0061349693251533,2019-11-01
2349,錸德 RITEK,102611.879,-0.1372064276885042,2019-11-01
6176,瑞儀 ROEC,54156.232,-0.0330578512396694,2019-11-01
2426,鼎元 Tyntek,31374.714,0.1309090909090909,2019-12-01
6285,啟碁 WNC,35784.768,0.0066666666666666,2019-12-01
1216,統一企業 PEC,154557.042,0.023448275862069,2019-12-01
1301,台灣塑膠 FPC,103937.96,0.0267489711934155,2019-12-01
1326,台灣化纖 FCFC,84281.426,0.002290950744559,2019-12-01
2323,中環 CMC,300591.622,-0.0477611940298507,2019-12-01
2329,華泰 OSE,65564.796,-0.054140127388535,2019-12-01
2349,錸德 RITEK,127941.05,0.0200573065902578,2019-12-01
2352,佳世達 Qisda,192559.142,-0.0361990950226244,2019-12-01
8163,達方電子 DARFON,71543.076,0.109571788413098,2019-12-01
2367,燿華 Unitech,339189.037,-0.0494350282485875,2019-12-01
2449,京元電子 KYEC,198247.278,0.0176151761517614,2019-12-01
2511,太子 PHD,14450.207,0.0044642857142857,2019-12-01
2801,彰銀 C.H.B,102368.866,-0.0108932461873638,2019-12-01
2913,臺灣農林 TTC,14018.398,0.0061162079510702,2019-12-01
3017,奇鋐 AVC,111647.188,0.0504413619167717,2019-12-01
6176,瑞儀 ROEC,62161.343,0.0256410256410256,2019-12-01
6209,今國光學 KINKO,48065.836,0.1267857142857143,2019-12-01
2406,國碩 Gigastorage,48129.22,0.6887417218543047,2019-12-01
9904,寶成工業 Pou Chen,92890.035,-0.0138364779874213,2019-12-01
